26213.6520215458,1655.44514183167,-1102.24206931314,-25302.757153447,2210.69088250209,-281.791004293076,0,0,0,0,0,0,1840.96444197988,272.476830245422,-1371.57209967663,-2751.85931007867,827.722570915837,-551.12103465657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655.44514183167,291.58137637,-0.0267874904699131,-2912.59703518529,146.953074280805,0.0904112325113965,0,0,0,0,0,0,2084.87446426945,158.2813576272,-0.141538171594316,-827.722570915837,80.0063026805462,0.0779144295528326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1102.24206931314,-0.0267874904699131,291.456250843344,-899.91901727228,-0.117922100821937,147.265922503035,0,0,0,0,0,0,1451.04005192885,0.0667951617390172,158.099664259336,551.12103465657,0.0779144295528327,80.0002733528369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25302.757153447,-2912.59703518529,-899.91901727228,88693.0944444478,-210.432503574364,-4120.60971722125,-8206.54103368082,3148.4613282854,-1481.36647064346,0,0,0,-37051.5035299801,-1733.92138792785,-860.185041146172,-463.426366589924,-551.513048461662,-3799.62908791613,-17668.86636075,1628.70513614067,-1200.11981746445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210.69088250209,146.953074280805,-0.117922100821937,-210.432503574364,1035.83343946331,0.0938431384110911,-2656.98767917657,370.648375302631,0.0945513825292975,0,0,0,1733.92138792785,79.3744707028216,-0.165080742842687,551.513048461663,491.610197714958,-0.018744065694526,-1628.70513614067,165.987445955394,0.113352388418761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-281.791004293076,0.0904112325113965,147.265922503035,-4120.60971722125,0.0938431384110911,1035.39705524237,-1457.53322501243,-0.113781950804036,370.867501812854,0,0,0,860.185041146172,-0.165080742842687,79.6031160039645,3799.62908791613,-0.0187440656945259,491.226900272824,1200.11981746445,0.113352388418761,166.04650758487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-8206.54103368082,-2656.98767917657,-1457.53322501243,49600.4514658041,-451.593873901236,-5834.27981046278,-1052.98510794806,1833.58431526376,-1763.07074531176,0,0,0,-11433.2009808472,-1274.01936759032,-1188.20319464894,-12574.2515799314,146.012553060958,-5530.81574536997,-16333.4727633966,1048.2224306397,-1728.93671058245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3148.4613282854,370.648375302631,-0.113781950804036,-451.593873901236,1547.51527496953,-0.0147366168177895,-2776.65183827383,342.638107011554,0.123857882485547,0,0,0,1274.01936759032,166.110956503587,-0.0951583143963132,-146.012553060958,743.227963782915,-0.00349991073945916,-1048.2224306397,175.229524682568,0.103318910272051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-1481.36647064346,0.0945513825292975,370.867501812854,-5834.27981046278,-0.0147366168177895,1547.61398496782,-1132.30936949512,-0.0844754508477862,342.83014185293,0,0,0,1188.20319464894,-0.0951583143963132,166.110066998073,5530.81574536997,-0.00349991073945913,742.805876712497,1728.93671058245,0.103318910272051,175.142629908613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-1052.98510794806,-2776.65183827383,-1132.30936949512,34538.2046863535,-2513.79129225819,-2827.11204534826,0,0,0,0,0,0,-13876.5087975837,-1256.89564612909,-1413.55602267413,-19608.7107808217,-994.03510011345,-3108.35869852727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
