139213.499517564,10546.3675422047,-16545.2773633135,-32388.3804955213,12243.5966123854,-6887.0816383632,-69591.39033912,5799.03140176306,-3367.86730192689,-37233.7286829223,4101.80233158239,-13026.0630268772
10546.3675422047,1845.70989594364,-340.647191814777,-10178.8164883255,1856.79245276102,-264.325766328185,-4551.92792092095,909.735964488262,242.856829445971,4184.37686704177,898.320754585423,166.558124476478
-16545.2773633135,-340.647191814777,2763.35102394917,-2890.85215035596,-644.296494365605,1043.0332490627,8899.08786735773,-278.411686781192,834.359998099427,10537.0416463117,25.2603362867358,2554.32214158589
-32388.3804955213,-10178.8164883255,-2890.85215035596,117847.989855244,-10498.9487086873,-7436.82868244518,-50598.0554741589,-3971.39228227455,-9592.40093807738,-34861.5538855643,-3651.26006191282,-5046.42440598816
12243.5966123854,1856.79245276102,-644.296494365605,-10498.9487086873,1914.49235510197,-271.447451734926,-4571.32071275009,915.423391369518,245.297455019693,2826.67280905198,858.24717900347,-127.587356126446
-6887.0816383632,-264.325766328185,1043.0332490627,-7436.82868244518,-271.447451734926,1361.15697698368,11857.5986760426,-285.53991137366,1186.59995211789,2466.31164476576,-278.453994482378,869.036088533339
-69591.39033912,-4551.92792092095,8899.08786735773,-50598.0554741589,-4571.32071275009,11857.5986760426,139152.061838916,-10155.0006101891,7991.07455136141,-18962.6160256375,-10135.6078183599,5032.56374267652
5799.03140176306,909.735964488262,-278.411686781192,-3971.39228227455,915.423391369518,-285.53991137366,-10155.0006101891,1788.2532621412,329.877703796715,8327.36149070058,1782.05780082769,337.040627616426
-3367.86730192689,242.856829445971,834.359998099427,-9592.40093807738,245.297455019693,1186.59995211789,7991.07455136141,329.877703796715,1256.21873099075,4969.19368864285,327.471777450236,903.435649599353
-37233.7286829223,4184.37686704177,10537.0416463117,-34861.5538855643,2826.67280905198,2466.31164476576,-18962.6160256375,8327.36149070058,4969.19368864285,91057.8985941242,9685.06554869038,13039.9236901888
4101.8023315824,898.320754585423,25.2603362867358,-3651.26006191282,858.24717900347,-278.453994482378,-10135.6078183599,1782.05780082769,327.471777450236,9685.06554869038,1822.44837395245,631.164456990466
-13026.0630268772,166.558124476478,2554.32214158589,-5046.42440598816,-127.587356126446,869.036088533339,5032.56374267652,337.040627616426,903.435649599353,13039.9236901888,631.164456990466,2589.06059708842
